Date;Code région;Région;Code département;Département;Code commune;Commune;Type de données;Catégorie;Sexe;Tranche d'âge;Nombre de demandeurs d'emploi
2022-T4;11;Île-de-France;91;Essonne;91649;Vert-le-Petit;Brutes;ABC;Total;50 ans et plus;35
2022-T4;11;Île-de-France;91;Essonne;91654;Videlles;Brutes;ABC;Hommes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91654;Videlles;Brutes;ABC;Total;Moins de 25 ans;0
2022-T4;11;Île-de-France;91;Essonne;91657;Vigneux-sur-Seine;Brutes;ABC;Total;Total;2520
2022-T4;11;Île-de-France;91;Essonne;91657;Vigneux-sur-Seine;Brutes;ABC;Hommes;Total;1250
2022-T4;11;Île-de-France;91;Essonne;91657;Vigneux-sur-Seine;Brutes;ABC;Total;Moins de 25 ans;355
2022-T4;11;Île-de-France;91;Essonne;91657;Vigneux-sur-Seine;Brutes;ABC;Total;50 ans et plus;650
2022-T4;11;Île-de-France;91;Essonne;91659;Villabé;Brutes;ABC;Total;De 25 à 49 ans;205
2022-T4;11;Île-de-France;91;Essonne;91661;Villebon-sur-Yvette;Brutes;ABC;Hommes;Total;215
2022-T4;11;Île-de-France;91;Essonne;91661;Villebon-sur-Yvette;Brutes;ABC;Femmes;Total;245
2022-T4;11;Île-de-France;91;Essonne;91661;Villebon-sur-Yvette;Brutes;ABC;Total;50 ans et plus;125
2022-T4;11;Île-de-France;91;Essonne;91662;Villeconin;Brutes;ABC;Total;Total;40
2022-T4;11;Île-de-France;91;Essonne;91662;Villeconin;Brutes;ABC;Hommes;Total;20
2022-T4;11;Île-de-France;91;Essonne;91662;Villeconin;Brutes;ABC;Total;Moins de 25 ans;5
2022-T4;11;Île-de-France;91;Essonne;91662;Villeconin;Brutes;ABC;Total;De 25 à 49 ans;20
2022-T4;11;Île-de-France;91;Essonne;91666;Villejust;Brutes;ABC;Total;Total;100
2022-T4;11;Île-de-France;91;Essonne;91666;Villejust;Brutes;ABC;Femmes;Total;45
2022-T4;11;Île-de-France;91;Essonne;91666;Villejust;Brutes;ABC;Total;De 25 à 49 ans;65
2022-T4;11;Île-de-France;91;Essonne;91667;Villemoisson-sur-Orge;Brutes;ABC;Hommes;Total;160
2022-T4;11;Île-de-France;91;Essonne;91667;Villemoisson-sur-Orge;Brutes;ABC;Femmes;Total;180
2022-T4;11;Île-de-France;91;Essonne;91667;Villemoisson-sur-Orge;Brutes;ABC;Total;Moins de 25 ans;35
2022-T4;11;Île-de-France;91;Essonne;91671;Villeneuve-sur-Auvers;Brutes;ABC;Total;De 25 à 49 ans;15
2022-T4;11;Île-de-France;91;Essonne;91679;Villiers-le-Bâcle;Brutes;ABC;Total;Total;35
2022-T4;11;Île-de-France;91;Essonne;91679;Villiers-le-Bâcle;Brutes;ABC;Femmes;Total;20
2022-T4;11;Île-de-France;91;Essonne;91679;Villiers-le-Bâcle;Brutes;ABC;Total;Moins de 25 ans;5
2022-T4;11;Île-de-France;91;Essonne;91679;Villiers-le-Bâcle;Brutes;ABC;Total;50 ans et plus;15
2022-T4;11;Île-de-France;91;Essonne;91685;Villiers-sur-Orge;Brutes;ABC;Total;50 ans et plus;50
2022-T4;11;Île-de-France;91;Essonne;91687;Viry-Châtillon;Brutes;ABC;Hommes;Total;1310
2022-T4;11;Île-de-France;91;Essonne;91687;Viry-Châtillon;Brutes;ABC;Total;De 25 à 49 ans;1760
2022-T4;11;Île-de-France;91;Essonne;91689;Wissous;Brutes;ABC;Total;Total;400
2022-T4;11;Île-de-France;91;Essonne;91689;Wissous;Brutes;ABC;Hommes;Total;195
2022-T4;11;Île-de-France;91;Essonne;91689;Wissous;Brutes;ABC;Total;Moins de 25 ans;40
2022-T4;11;Île-de-France;91;Essonne;91691;Yerres;Brutes;ABC;Total;Total;1420
2022-T4;11;Île-de-France;91;Essonne;91691;Yerres;Brutes;ABC;Hommes;Total;655
2022-T4;11;Île-de-France;91;Essonne;91692;Les Ulis;Brutes;ABC;Total;Total;2155
2022-T4;11;Île-de-France;91;Essonne;91692;Les Ulis;Brutes;ABC;Hommes;Total;1130
2022-T4;11;Île-de-France;91;Essonne;91001;Abbéville-la-Rivière;Brutes;ABC;Femmes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91001;Abbéville-la-Rivière;Brutes;ABC;Total;Moins de 25 ans;0
2022-T4;11;Île-de-France;91;Essonne;91016;Angerville;Brutes;ABC;Hommes;Total;135
2022-T4;11;Île-de-France;91;Essonne;91016;Angerville;Brutes;ABC;Total;Moins de 25 ans;50
2022-T4;11;Île-de-France;91;Essonne;91016;Angerville;Brutes;ABC;Total;50 ans et plus;85
2022-T4;11;Île-de-France;91;Essonne;91017;Angervilliers;Brutes;ABC;Total;Total;70
2022-T4;11;Île-de-France;91;Essonne;91017;Angervilliers;Brutes;ABC;Hommes;Total;35
2022-T4;11;Île-de-France;91;Essonne;91017;Angervilliers;Brutes;ABC;Femmes;Total;40
2022-T4;11;Île-de-France;91;Essonne;91017;Angervilliers;Brutes;ABC;Total;De 25 à 49 ans;50
2022-T4;11;Île-de-France;91;Essonne;91021;Arpajon;Brutes;ABC;Femmes;Total;455
2022-T4;11;Île-de-France;91;Essonne;91022;Arrancourt;Brutes;ABC;Femmes;Total;5
2022-T4;11;Île-de-France;91;Essonne;91022;Arrancourt;Brutes;ABC;Total;50 ans et plus;5
2022-T4;11;Île-de-France;91;Essonne;91027;Athis-Mons;Brutes;ABC;Total;De 25 à 49 ans;1900
2022-T4;11;Île-de-France;91;Essonne;91035;Authon-la-Plaine;Brutes;ABC;Hommes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91035;Authon-la-Plaine;Brutes;ABC;Total;Moins de 25 ans;0
2022-T4;11;Île-de-France;91;Essonne;91037;Auvernaux;Brutes;ABC;Total;Total;10
2022-T4;11;Île-de-France;91;Essonne;91038;Auvers-Saint-Georges;Brutes;ABC;Hommes;Total;30
2022-T4;11;Île-de-France;91;Essonne;91038;Auvers-Saint-Georges;Brutes;ABC;Total;De 25 à 49 ans;35
2022-T4;11;Île-de-France;91;Essonne;91041;Avrainville;Brutes;ABC;Total;50 ans et plus;10
2022-T4;11;Île-de-France;91;Essonne;91044;Ballainvilliers;Brutes;ABC;Total;Total;250
2022-T4;11;Île-de-France;91;Essonne;91044;Ballainvilliers;Brutes;ABC;Femmes;Total;120
2022-T4;11;Île-de-France;91;Essonne;91047;Baulne;Brutes;ABC;Hommes;Total;40
2022-T4;11;Île-de-France;91;Essonne;91067;Blandy;Brutes;ABC;Total;De 25 à 49 ans;0
2022-T4;11;Île-de-France;91;Essonne;91067;Blandy;Brutes;ABC;Total;50 ans et plus;5
2022-T4;11;Île-de-France;91;Essonne;91069;Boigneville;Brutes;ABC;Hommes;Total;15
2022-T4;11;Île-de-France;91;Essonne;91069;Boigneville;Brutes;ABC;Femmes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91069;Boigneville;Brutes;ABC;Total;De 25 à 49 ans;15
2022-T4;11;Île-de-France;91;Essonne;91069;Boigneville;Brutes;ABC;Total;50 ans et plus;10
2022-T4;11;Île-de-France;91;Essonne;91075;Bois-Herpin;Brutes;ABC;Total;Moins de 25 ans;0
2022-T4;11;Île-de-France;91;Essonne;91075;Bois-Herpin;Brutes;ABC;Total;50 ans et plus;0
2022-T4;11;Île-de-France;91;Essonne;91079;Boissy-la-Rivière;Brutes;ABC;Total;Total;15
2022-T4;11;Île-de-France;91;Essonne;91079;Boissy-la-Rivière;Brutes;ABC;Total;Moins de 25 ans;0
2022-T4;11;Île-de-France;91;Essonne;91081;Boissy-le-Sec;Brutes;ABC;Hommes;Total;15
2022-T4;11;Île-de-France;91;Essonne;91081;Boissy-le-Sec;Brutes;ABC;Femmes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91081;Boissy-le-Sec;Brutes;ABC;Total;Moins de 25 ans;5
2022-T4;11;Île-de-France;91;Essonne;91085;Boissy-sous-Saint-Yon;Brutes;ABC;Total;Total;135
2022-T4;11;Île-de-France;91;Essonne;91085;Boissy-sous-Saint-Yon;Brutes;ABC;Hommes;Total;75
2022-T4;11;Île-de-France;91;Essonne;91086;Bondoufle;Brutes;ABC;Total;Total;665
2022-T4;11;Île-de-France;91;Essonne;91093;Boullay-les-Troux;Brutes;ABC;Hommes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91093;Boullay-les-Troux;Brutes;ABC;Total;Moins de 25 ans;0
2022-T4;11;Île-de-France;91;Essonne;91095;Bouray-sur-Juine;Brutes;ABC;Total;Total;85
2022-T4;11;Île-de-France;91;Essonne;91095;Bouray-sur-Juine;Brutes;ABC;Hommes;Total;35
2022-T4;11;Île-de-France;91;Essonne;91095;Bouray-sur-Juine;Brutes;ABC;Femmes;Total;50
2022-T4;11;Île-de-France;91;Essonne;91095;Bouray-sur-Juine;Brutes;ABC;Total;50 ans et plus;25
2022-T4;11;Île-de-France;91;Essonne;91097;Boussy-Saint-Antoine;Brutes;ABC;Total;Total;515
2022-T4;11;Île-de-France;91;Essonne;91097;Boussy-Saint-Antoine;Brutes;ABC;Total;Moins de 25 ans;75
2022-T4;11;Île-de-France;91;Essonne;91098;Boutervilliers;Brutes;ABC;Hommes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91098;Boutervilliers;Brutes;ABC;Total;Moins de 25 ans;0
2022-T4;11;Île-de-France;91;Essonne;91098;Boutervilliers;Brutes;ABC;Total;De 25 à 49 ans;10
2022-T4;11;Île-de-France;91;Essonne;91099;Boutigny-sur-Essonne;Brutes;ABC;Total;50 ans et plus;35
2022-T4;11;Île-de-France;91;Essonne;91100;Bouville;Brutes;ABC;Hommes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91100;Bouville;Brutes;ABC;Femmes;Total;15
2022-T4;11;Île-de-France;91;Essonne;91100;Bouville;Brutes;ABC;Total;Moins de 25 ans;0
2022-T4;11;Île-de-France;91;Essonne;91103;Brétigny-sur-Orge;Brutes;ABC;Total;Total;2070
2022-T4;11;Île-de-France;91;Essonne;91103;Brétigny-sur-Orge;Brutes;ABC;Femmes;Total;1050
2022-T4;11;Île-de-France;91;Essonne;91106;Breux-Jouy;Brutes;ABC;Total;Total;65
2022-T4;11;Île-de-France;91;Essonne;91106;Breux-Jouy;Brutes;ABC;Femmes;Total;30
2022-T4;11;Île-de-France;91;Essonne;91109;Brières-les-Scellés;Brutes;ABC;Total;De 25 à 49 ans;20
2022-T4;11;Île-de-France;91;Essonne;91109;Brières-les-Scellés;Brutes;ABC;Total;50 ans et plus;15
2022-T4;11;Île-de-France;91;Essonne;91111;Briis-sous-Forges;Brutes;ABC;Hommes;Total;55
2022-T4;11;Île-de-France;91;Essonne;91111;Briis-sous-Forges;Brutes;ABC;Femmes;Total;70
2022-T4;11;Île-de-France;91;Essonne;91111;Briis-sous-Forges;Brutes;ABC;Total;Moins de 25 ans;20
2022-T4;11;Île-de-France;91;Essonne;91111;Briis-sous-Forges;Brutes;ABC;Total;De 25 à 49 ans;80
2022-T4;11;Île-de-France;91;Essonne;91112;Brouy;Brutes;ABC;Total;Total;5
2022-T4;11;Île-de-France;91;Essonne;91112;Brouy;Brutes;ABC;Hommes;Total;0
2022-T4;11;Île-de-France;91;Essonne;91114;Brunoy;Brutes;ABC;Total;Total;1565
2022-T4;11;Île-de-France;91;Essonne;91114;Brunoy;Brutes;ABC;Hommes;Total;780
2022-T4;11;Île-de-France;91;Essonne;91114;Brunoy;Brutes;ABC;Femmes;Total;780
2022-T4;11;Île-de-France;91;Essonne;91114;Brunoy;Brutes;ABC;Total;Moins de 25 ans;165
2022-T4;11;Île-de-France;91;Essonne;91115;Bruyères-le-Châtel;Brutes;ABC;Hommes;Total;95
2022-T4;11;Île-de-France;91;Essonne;91115;Bruyères-le-Châtel;Brutes;ABC;Total;Moins de 25 ans;25
2022-T4;11;Île-de-France;91;Essonne;91115;Bruyères-le-Châtel;Brutes;ABC;Total;De 25 à 49 ans;120
2022-T4;11;Île-de-France;91;Essonne;91121;Buno-Bonnevaux;Brutes;ABC;Femmes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91121;Buno-Bonnevaux;Brutes;ABC;Total;De 25 à 49 ans;10
2022-T4;11;Île-de-France;91;Essonne;91121;Buno-Bonnevaux;Brutes;ABC;Total;50 ans et plus;10
2022-T4;11;Île-de-France;91;Essonne;91122;Bures-sur-Yvette;Brutes;ABC;Femmes;Total;185
2022-T4;11;Île-de-France;91;Essonne;91122;Bures-sur-Yvette;Brutes;ABC;Total;De 25 à 49 ans;205
2022-T4;11;Île-de-France;91;Essonne;91122;Bures-sur-Yvette;Brutes;ABC;Total;50 ans et plus;120
2022-T4;11;Île-de-France;91;Essonne;91129;Cerny;Brutes;ABC;Femmes;Total;60
2022-T4;11;Île-de-France;91;Essonne;91129;Cerny;Brutes;ABC;Total;De 25 à 49 ans;80
2022-T4;11;Île-de-France;91;Essonne;91130;Chalo-Saint-Mars;Brutes;ABC;Hommes;Total;40
2022-T4;11;Île-de-France;91;Essonne;91131;Chalou-Moulineux;Brutes;ABC;Total;50 ans et plus;5
2022-T4;11;Île-de-France;91;Essonne;91135;Champcueil;Brutes;ABC;Hommes;Total;70
2022-T4;11;Île-de-France;91;Essonne;91135;Champcueil;Brutes;ABC;Total;Moins de 25 ans;25
2022-T4;11;Île-de-France;91;Essonne;91135;Champcueil;Brutes;ABC;Total;De 25 à 49 ans;70
2022-T4;11;Île-de-France;91;Essonne;91135;Champcueil;Brutes;ABC;Total;50 ans et plus;40
2022-T4;11;Île-de-France;91;Essonne;91136;Champlan;Brutes;ABC;Femmes;Total;80
2022-T4;11;Île-de-France;91;Essonne;91136;Champlan;Brutes;ABC;Total;Moins de 25 ans;20
2022-T4;11;Île-de-France;91;Essonne;91136;Champlan;Brutes;ABC;Total;De 25 à 49 ans;105
2022-T4;11;Île-de-France;91;Essonne;91136;Champlan;Brutes;ABC;Total;50 ans et plus;50
2022-T4;11;Île-de-France;91;Essonne;91137;Champmotteux;Brutes;ABC;Total;Total;20
2022-T4;11;Île-de-France;91;Essonne;91137;Champmotteux;Brutes;ABC;Hommes;Total;5
2022-T4;11;Île-de-France;91;Essonne;91137;Champmotteux;Brutes;ABC;Femmes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91137;Champmotteux;Brutes;ABC;Total;De 25 à 49 ans;10
2022-T4;11;Île-de-France;91;Essonne;91145;Chatignonville;Brutes;ABC;Hommes;Total;0
2022-T4;11;Île-de-France;91;Essonne;91145;Chatignonville;Brutes;ABC;Total;Moins de 25 ans;0
2022-T4;11;Île-de-France;91;Essonne;91148;Chauffour-lès-Étréchy;Brutes;ABC;Total;Total;5
2022-T4;11;Île-de-France;91;Essonne;91156;Cheptainville;Brutes;ABC;Total;50 ans et plus;35
2022-T4;11;Île-de-France;91;Essonne;91159;Chevannes;Brutes;ABC;Total;Total;70
2022-T4;11;Île-de-France;91;Essonne;91159;Chevannes;Brutes;ABC;Hommes;Total;35
2022-T4;11;Île-de-France;91;Essonne;91159;Chevannes;Brutes;ABC;Femmes;Total;35
2022-T4;11;Île-de-France;91;Essonne;91159;Chevannes;Brutes;ABC;Total;Moins de 25 ans;10
2022-T4;11;Île-de-France;91;Essonne;91161;Chilly-Mazarin;Brutes;ABC;Hommes;Total;775
2022-T4;11;Île-de-France;91;Essonne;91161;Chilly-Mazarin;Brutes;ABC;Femmes;Total;715
2022-T4;11;Île-de-France;91;Essonne;91174;Corbeil-Essonnes;Brutes;ABC;Total;Total;4940
2022-T4;11;Île-de-France;91;Essonne;91174;Corbeil-Essonnes;Brutes;ABC;Total;50 ans et plus;1120
2022-T4;11;Île-de-France;91;Essonne;91175;Corbreuse;Brutes;ABC;Total;Total;75
2022-T4;11;Île-de-France;91;Essonne;91179;Le Coudray-Montceaux;Brutes;ABC;Total;De 25 à 49 ans;165
2022-T4;11;Île-de-France;91;Essonne;91180;Courances;Brutes;ABC;Total;Total;15
2022-T4;11;Île-de-France;91;Essonne;91180;Courances;Brutes;ABC;Total;Moins de 25 ans;0
2022-T4;11;Île-de-France;91;Essonne;91180;Courances;Brutes;ABC;Total;De 25 à 49 ans;15
2022-T4;11;Île-de-France;91;Essonne;91180;Courances;Brutes;ABC;Total;50 ans et plus;0
2022-T4;11;Île-de-France;91;Essonne;91186;Courson-Monteloup;Brutes;ABC;Femmes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91186;Courson-Monteloup;Brutes;ABC;Total;Moins de 25 ans;5
2022-T4;11;Île-de-France;91;Essonne;91186;Courson-Monteloup;Brutes;ABC;Total;De 25 à 49 ans;10
2022-T4;11;Île-de-France;91;Essonne;91186;Courson-Monteloup;Brutes;ABC;Total;50 ans et plus;5
2022-T4;11;Île-de-France;91;Essonne;91191;Crosne;Brutes;ABC;Total;Total;520
2022-T4;11;Île-de-France;91;Essonne;91191;Crosne;Brutes;ABC;Femmes;Total;265
2022-T4;11;Île-de-France;91;Essonne;91191;Crosne;Brutes;ABC;Total;De 25 à 49 ans;320
2022-T4;11;Île-de-France;91;Essonne;91195;Dannemois;Brutes;ABC;Total;Total;35
2022-T4;11;Île-de-France;91;Essonne;91195;Dannemois;Brutes;ABC;Hommes;Total;15
2022-T4;11;Île-de-France;91;Essonne;91198;D'Huison-Longueville;Brutes;ABC;Total;Total;65
2022-T4;11;Île-de-France;91;Essonne;91198;D'Huison-Longueville;Brutes;ABC;Hommes;Total;30
2022-T4;11;Île-de-France;91;Essonne;91198;D'Huison-Longueville;Brutes;ABC;Femmes;Total;35
2022-T4;11;Île-de-France;91;Essonne;91198;D'Huison-Longueville;Brutes;ABC;Total;Moins de 25 ans;15
2022-T4;11;Île-de-France;91;Essonne;91198;D'Huison-Longueville;Brutes;ABC;Total;50 ans et plus;20
2022-T4;11;Île-de-France;91;Essonne;91200;Dourdan;Brutes;ABC;Total;Total;700
2022-T4;11;Île-de-France;91;Essonne;91200;Dourdan;Brutes;ABC;Hommes;Total;355
2022-T4;11;Île-de-France;91;Essonne;91200;Dourdan;Brutes;ABC;Total;50 ans et plus;180
2022-T4;11;Île-de-France;91;Essonne;91201;Draveil;Brutes;ABC;Hommes;Total;920
2022-T4;11;Île-de-France;91;Essonne;91201;Draveil;Brutes;ABC;Total;Moins de 25 ans;235
2022-T4;11;Île-de-France;91;Essonne;91204;Écharcon;Brutes;ABC;Total;Total;40
2022-T4;11;Île-de-France;91;Essonne;91204;Écharcon;Brutes;ABC;Total;Moins de 25 ans;5
2022-T4;11;Île-de-France;91;Essonne;91207;Égly;Brutes;ABC;Hommes;Total;205
2022-T4;11;Île-de-France;91;Essonne;91207;Égly;Brutes;ABC;Femmes;Total;250
2022-T4;11;Île-de-France;91;Essonne;91216;Épinay-sur-Orge;Brutes;ABC;Total;Total;530
2022-T4;11;Île-de-France;91;Essonne;91216;Épinay-sur-Orge;Brutes;ABC;Total;50 ans et plus;130
2022-T4;11;Île-de-France;91;Essonne;91225;Étiolles;Brutes;ABC;Femmes;Total;95
2022-T4;11;Île-de-France;91;Essonne;91226;Étréchy;Brutes;ABC;Total;Total;300
2022-T4;11;Île-de-France;91;Essonne;91226;Étréchy;Brutes;ABC;Total;De 25 à 49 ans;180
2022-T4;11;Île-de-France;91;Essonne;91226;Étréchy;Brutes;ABC;Total;50 ans et plus;80
2022-T4;11;Île-de-France;91;Essonne;91228;Évry-Courcouronnes;Brutes;ABC;Total;Total;6715
2022-T4;11;Île-de-France;91;Essonne;91228;Évry-Courcouronnes;Brutes;ABC;Total;Moins de 25 ans;880
2022-T4;11;Île-de-France;91;Essonne;91228;Évry-Courcouronnes;Brutes;ABC;Total;De 25 à 49 ans;4255
2022-T4;11;Île-de-France;91;Essonne;91228;Évry-Courcouronnes;Brutes;ABC;Total;50 ans et plus;1580
2022-T4;11;Île-de-France;91;Essonne;91232;La Ferté-Alais;Brutes;ABC;Total;Total;210
2022-T4;11;Île-de-France;91;Essonne;91232;La Ferté-Alais;Brutes;ABC;Hommes;Total;105
2022-T4;11;Île-de-France;91;Essonne;91235;Fleury-Mérogis;Brutes;ABC;Femmes;Total;405
2022-T4;11;Île-de-France;91;Essonne;91235;Fleury-Mérogis;Brutes;ABC;Total;Moins de 25 ans;100
2022-T4;11;Île-de-France;91;Essonne;91240;Fontaine-la-Rivière;Brutes;ABC;Hommes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91240;Fontaine-la-Rivière;Brutes;ABC;Femmes;Total;5
2022-T4;11;Île-de-France;91;Essonne;91243;Fontenay-lès-Briis;Brutes;ABC;Femmes;Total;40
2022-T4;11;Île-de-France;91;Essonne;91243;Fontenay-lès-Briis;Brutes;ABC;Total;50 ans et plus;30
2022-T4;11;Île-de-France;91;Essonne;91244;Fontenay-le-Vicomte;Brutes;ABC;Total;De 25 à 49 ans;45
2022-T4;11;Île-de-France;91;Essonne;91244;Fontenay-le-Vicomte;Brutes;ABC;Total;50 ans et plus;25
2022-T4;11;Île-de-France;91;Essonne;91247;La Forêt-le-Roi;Brutes;ABC;Hommes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91247;La Forêt-le-Roi;Brutes;ABC;Total;50 ans et plus;5
2022-T4;11;Île-de-France;91;Essonne;91248;La Forêt-Sainte-Croix;Brutes;ABC;Hommes;Total;0
2022-T4;11;Île-de-France;91;Essonne;91272;Gif-sur-Yvette;Brutes;ABC;Total;De 25 à 49 ans;520
2022-T4;11;Île-de-France;91;Essonne;91273;Gironville-sur-Essonne;Brutes;ABC;Hommes;Total;20
2022-T4;11;Île-de-France;91;Essonne;91273;Gironville-sur-Essonne;Brutes;ABC;Femmes;Total;15
2022-T4;11;Île-de-France;91;Essonne;91275;Gometz-le-Châtel;Brutes;ABC;Total;Total;125
2022-T4;11;Île-de-France;91;Essonne;91275;Gometz-le-Châtel;Brutes;ABC;Hommes;Total;65
2022-T4;11;Île-de-France;91;Essonne;91275;Gometz-le-Châtel;Brutes;ABC;Femmes;Total;65
2022-T4;11;Île-de-France;91;Essonne;91284;Les Granges-le-Roi;Brutes;ABC;Total;De 25 à 49 ans;25
2022-T4;11;Île-de-France;91;Essonne;91286;Grigny;Brutes;ABC;Hommes;Total;1580
2022-T4;11;Île-de-France;91;Essonne;91286;Grigny;Brutes;ABC;Total;Moins de 25 ans;395
2022-T4;11;Île-de-France;91;Essonne;91292;Guibeville;Brutes;ABC;Total;De 25 à 49 ans;20
2022-T4;11;Île-de-France;91;Essonne;91293;Guigneville-sur-Essonne;Brutes;ABC;Total;Total;45
2022-T4;11;Île-de-France;91;Essonne;91293;Guigneville-sur-Essonne;Brutes;ABC;Femmes;Total;25
2022-T4;11;Île-de-France;91;Essonne;91293;Guigneville-sur-Essonne;Brutes;ABC;Total;De 25 à 49 ans;25
2022-T4;11;Île-de-France;91;Essonne;91294;Guillerval;Brutes;ABC;Total;Total;35
2022-T4;11;Île-de-France;91;Essonne;91294;Guillerval;Brutes;ABC;Hommes;Total;15
2022-T4;11;Île-de-France;91;Essonne;91294;Guillerval;Brutes;ABC;Total;50 ans et plus;15
2022-T4;11;Île-de-France;91;Essonne;91312;Igny;Brutes;ABC;Hommes;Total;240
2022-T4;11;Île-de-France;91;Essonne;91312;Igny;Brutes;ABC;Total;Moins de 25 ans;55
2022-T4;11;Île-de-France;91;Essonne;91315;Itteville;Brutes;ABC;Femmes;Total;145
2022-T4;11;Île-de-France;91;Essonne;91315;Itteville;Brutes;ABC;Total;De 25 à 49 ans;165
2022-T4;11;Île-de-France;91;Essonne;91318;Janville-sur-Juine;Brutes;ABC;Total;Total;90
2022-T4;11;Île-de-France;91;Essonne;91319;Janvry;Brutes;ABC;Total;Moins de 25 ans;0
2022-T4;11;Île-de-France;91;Essonne;91319;Janvry;Brutes;ABC;Total;50 ans et plus;5
2022-T4;11;Île-de-France;91;Essonne;91326;Juvisy-sur-Orge;Brutes;ABC;Hommes;Total;760
2022-T4;11;Île-de-France;91;Essonne;91330;Lardy;Brutes;ABC;Total;Total;275
2022-T4;11;Île-de-France;91;Essonne;91330;Lardy;Brutes;ABC;Hommes;Total;135
2022-T4;11;Île-de-France;91;Essonne;91330;Lardy;Brutes;ABC;Total;De 25 à 49 ans;135
2022-T4;11;Île-de-France;91;Essonne;91332;Leudeville;Brutes;ABC;Total;De 25 à 49 ans;40
2022-T4;11;Île-de-France;91;Essonne;91332;Leudeville;Brutes;ABC;Total;50 ans et plus;20
2022-T4;11;Île-de-France;91;Essonne;91333;Leuville-sur-Orge;Brutes;ABC;Femmes;Total;120
2022-T4;11;Île-de-France;91;Essonne;91333;Leuville-sur-Orge;Brutes;ABC;Total;De 25 à 49 ans;150
2022-T4;11;Île-de-France;91;Essonne;91338;Limours;Brutes;ABC;Total;Moins de 25 ans;30
2022-T4;11;Île-de-France;91;Essonne;91339;Linas;Brutes;ABC;Total;Total;490
2022-T4;11;Île-de-France;91;Essonne;91339;Linas;Brutes;ABC;Hommes;Total;210
2022-T4;11;Île-de-France;91;Essonne;91339;Linas;Brutes;ABC;Total;De 25 à 49 ans;315
2022-T4;11;Île-de-France;91;Essonne;91340;Lisses;Brutes;ABC;Total;Moins de 25 ans;65
2022-T4;11;Île-de-France;91;Essonne;91340;Lisses;Brutes;ABC;Total;De 25 à 49 ans;290
2022-T4;11;Île-de-France;91;Essonne;91340;Lisses;Brutes;ABC;Total;50 ans et plus;120
2022-T4;11;Île-de-France;91;Essonne;91345;Longjumeau;Brutes;ABC;Total;De 25 à 49 ans;965
2022-T4;11;Île-de-France;91;Essonne;91345;Longjumeau;Brutes;ABC;Total;50 ans et plus;425
2022-T4;11;Île-de-France;91;Essonne;91347;Longpont-sur-Orge;Brutes;ABC;Total;Moins de 25 ans;55
2022-T4;11;Île-de-France;91;Essonne;91347;Longpont-sur-Orge;Brutes;ABC;Total;50 ans et plus;90
2022-T4;11;Île-de-France;91;Essonne;91359;Maisse;Brutes;ABC;Total;Total;160
2022-T4;11;Île-de-France;91;Essonne;91359;Maisse;Brutes;ABC;Hommes;Total;70
2022-T4;11;Île-de-France;91;Essonne;91359;Maisse;Brutes;ABC;Femmes;Total;85
2022-T4;11;Île-de-France;91;Essonne;91359;Maisse;Brutes;ABC;Total;Moins de 25 ans;20
2022-T4;11;Île-de-France;91;Essonne;91359;Maisse;Brutes;ABC;Total;De 25 à 49 ans;105
2022-T4;11;Île-de-France;91;Essonne;91363;Marcoussis;Brutes;ABC;Total;50 ans et plus;105
2022-T4;11;Île-de-France;91;Essonne;91374;Marolles-en-Beauce;Brutes;ABC;Total;Total;15
2022-T4;11;Île-de-France;91;Essonne;91374;Marolles-en-Beauce;Brutes;ABC;Hommes;Total;10
2022-T4;11;Île-de-France;91;Essonne;91374;Marolles-en-Beauce;Brutes;ABC;Femmes;Total;5
2022-T4;11;Île-de-France;91;Essonne;91374;Marolles-en-Beauce;Brutes;ABC;Total;Moins de 25 ans;0
2022-T4;11;Île-de-France;91;Essonne;91376;Marolles-en-Hurepoix;Brutes;ABC;Hommes;Total;130
2022-T4;11;Île-de-France;91;Essonne;91376;Marolles-en-Hurepoix;Brutes;ABC;Femmes;Total;130
2022-T4;11;Île-de-France;91;Essonne;91376;Marolles-en-Hurepoix;Brutes;ABC;Total;Moins de 25 ans;35
2022-T4;11;Île-de-France;91;Essonne;91377;Massy;Brutes;ABC;Total;Total;3705
2022-T4;11;Île-de-France;91;Essonne;91377;Massy;Brutes;ABC;Femmes;Total;1795
2022-T4;11;Île-de-France;91;Essonne;91377;Massy;Brutes;ABC;Total;De 25 à 49 ans;2455
2022-T4;11;Île-de-France;91;Essonne;91377;Massy;Brutes;ABC;Total;50 ans et plus;885
2022-T4;11;Île-de-France;91;Essonne;91378;Mauchamps;Brutes;ABC;Total;Moins de 25 ans;5
