"Géographie";"Niveau Géo";"Fréquence";"Sexe";"Statut d'emploi variable selon l'enquête";"Âge";"Diplôme";"Mesure du recensement ";Période;Valeur
"Igny";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;917,28812
"Massy";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;2968,16177
"Orsay";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;241,57955
"Épinay-sur-Orge";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;924,69619
"Verrières-le-Buisson";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;6411,89957
"Palaiseau";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;529,35689
"Gif-sur-Yvette";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;4108,31721
"Igny";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;141,2758
"Nozay";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;72,20197
"Linas";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;3254,73644
"Massy";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;877,52223
"Palaiseau";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;1492,27563
"Les Ulis";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;1867,36117
"Les Ulis";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;641,2415
"Orsay";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;245,42795
"Épinay-sur-Orge";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;417,73484
"Wissous";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;3925,29815
"Verrières-le-Buisson";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;317,84722
"Massy";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;7146,21642
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;319,71427
"Massy";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;1316,36376
"Orsay";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;2518,04762
"Longjumeau";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;9521,42686
"Orsay";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;7241,50653
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;1109,01036
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;661,78676
"Épinay-sur-Orge";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;2155,16787
"Linas";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;310,24989
"Igny";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;1906,07205
"Wissous";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;336,6624
"Verrières-le-Buisson";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;243,27118
"Épinay-sur-Orge";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;160,97388
"Wissous";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;111,12668
"Massy";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;23758,29895
"Igny";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;4525,17027
"Palaiseau";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;4144,69366
"Palaiseau";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;733,64521
"Nozay";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;56,00728
"Longjumeau";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;571,7577
"Gif-sur-Yvette";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;2958,52123
"Verrières-le-Buisson";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;3680,38642
"Linas";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;190,68044
"Longjumeau";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;477,98104
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;9326,98455
"Nozay";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;170,26769
"Igny";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;195,65301
"Longjumeau";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;1322,44441
"Gif-sur-Yvette";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;739,81036
"Nozay";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;607,88581
"Nozay";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;381,10962
"Épinay-sur-Orge";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;4978,51436
"Chilly-Mazarin";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;3148,42936
"Longjumeau";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;3632,08092
"Les Ulis";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;1043,81249
"Wissous";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;471,30139
"Orsay";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;645,14371
"Gif-sur-Yvette";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;506,23506
"Linas";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;1071,94734
"Linas";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;404,43595
"Les Ulis";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;10085,71973
"Nozay";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;2418,54285
"Wissous";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;1117,55447
"Gif-sur-Yvette";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;8801,27293
"Wissous";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;146,97372
"Orsay";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;3214,45473
"Les Ulis";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;3374,33087
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;1213,65752
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;470,46429
"Villejust";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;95,56096
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;1462,97665
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;371,1604
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;88,42045
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;41,19182
"Villejust";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;1192,18435
"Villejust";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;37,01722
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;336,67945
"Villejust";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;156,28215
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;3908,35531
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;239,11136
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;920,14622
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;187,03912
"Villejust";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;293,37601
"Villejust";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;55,66069
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;29,13903
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;2540,22205
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;93,06109
"Saulx-les-Chartreux";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;110,28351
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;2088,42186
"Bures-sur-Yvette";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;99,16974
"Gometz-le-Châtel";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;197,85585
"Ballainvilliers";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;350
"Marcoussis";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;347
"Ballainvilliers";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;718
"Marcoussis";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;619
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;115
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;48
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;1172
"Marcoussis";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;3753
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;565
"Marcoussis";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;1511
"Ballainvilliers";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;184
"Marcoussis";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;153
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;167
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;7
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;611
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;3491
"Ballainvilliers";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;68
"Ballainvilliers";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;53
"Ballainvilliers";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;2165
"La Ville-du-Bois";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;359
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;227
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;16
"Marcoussis";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;169
"Villiers-le-Bâcle";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;74
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;153,84039
"Champlan";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;126,69745
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;4989,21921
"Saint-Aubin";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;26,88478
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;1968,79168
"Saint-Aubin";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;4,97866
"Saint-Aubin";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;149,35989
"Saint-Aubin";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;40,82504
"Saclay";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;40,3696
"Saclay";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;49,23122
"Champlan";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;44,5975
"Saint-Aubin";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;331,57895
"Saclay";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;1893,43269
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;752,98636
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;401,55363
"Champlan";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;198,6479
"Champlan";"Commune";"Annuel";"Total";"Actif occupé";"15 ans ou plus";"Total";"Population";2016;1274,30226
"Champlan";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;472,21849
"Saint-Aubin";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;3,98293
"Saclay";"Commune";"Annuel";"Total";"Retraité ou préretraité";"15 ans ou plus";"Total";"Population";2016;592,69224
"Saclay";"Commune";"Annuel";"Total";"Chômeur";"15 ans ou plus";"Total";"Population";2016;100,43169
"Champlan";"Commune";"Annuel";"Total";"Autre inactif";"15 ans ou plus";"Total";"Population";2016;134,92924
"Saclay";"Commune";"Annuel";"Total";"Élève étudiant stagiaire non rémunéré de 14 ans ou plus";"15 ans ou plus";"Total";"Population";2016;330,83379
"Villebon-sur-Yvette";"Commune";"Annuel";"Total";"Femme ou homme au foyer";"15 ans ou plus";"Total";"Population";2016;185,84166
"Épinay-sur-Orge";"Commune";"Annuel";"Femme";"Total";"De 15 à 24 ans";"Total";"Population";2016;714,67906
"Longjumeau";"Commune";"Annuel";"Homme";"Total";"De 15 à 24 ans";"Total";"Population";2016;1356,75612
"Palaiseau";"Commune";"Annuel";"Femme";"Total";"De 25 à 54 ans";"Total";"Population";2016;6814,56592
"Les Ulis";"Commune";"Annuel";"Homme";"Total";"De 25 à 54 ans";"Total";"Population";2016;4862,70148
"Orsay";"Commune";"Annuel";"Femme";"Total";"De 15 à 24 ans";"Total";"Population";2016;1422,84783
"Chilly-Mazarin";"Commune";"Annuel";"Homme";"Total";"De 15 à 24 ans";"Total";"Population";2016;1010,3876
"Linas";"Commune";"Annuel";"Femme";"Total";"De 55 à 64 ans";"Total";"Population";2016;393,31546
"Orsay";"Commune";"Annuel";"Homme";"Total";"De 15 à 24 ans";"Total";"Population";2016;1821,47518
"Orsay";"Commune";"Annuel";"Homme";"Total";"De 25 à 54 ans";"Total";"Population";2016;3120,13704
"Les Ulis";"Commune";"Annuel";"Homme";"Total";"De 15 à 24 ans";"Total";"Population";2016;1578,51219
"Palaiseau";"Commune";"Annuel";"Femme";"Total";"De 15 à 24 ans";"Total";"Population";2016;2461,04683
"Verrières-le-Buisson";"Commune";"Annuel";"Femme";"Total";"De 25 à 54 ans";"Total";"Population";2016;2719,9244
"Palaiseau";"Commune";"Annuel";"Femme";"Total";"De 55 à 64 ans";"Total";"Population";2016;1946,0654
"Massy";"Commune";"Annuel";"Femme";"Total";"De 15 à 24 ans";"Total";"Population";2016;2915,36703
"Chilly-Mazarin";"Commune";"Annuel";"Femme";"Total";"De 25 à 54 ans";"Total";"Population";2016;4504,23781
"Palaiseau";"Commune";"Annuel";"Homme";"Total";"De 15 à 24 ans";"Total";"Population";2016;3676,06991
"Longjumeau";"Commune";"Annuel";"Femme";"Total";"De 25 à 54 ans";"Total";"Population";2016;4490,48218
"Nozay";"Commune";"Annuel";"Femme";"Total";"De 15 à 24 ans";"Total";"Population";2016;281,17779
"Linas";"Commune";"Annuel";"Homme";"Total";"De 25 à 54 ans";"Total";"Population";2016;1510,81635
"Longjumeau";"Commune";"Annuel";"Homme";"Total";"De 25 à 54 ans";"Total";"Population";2016;4284,2837
"Épinay-sur-Orge";"Commune";"Annuel";"Homme";"Total";"De 55 à 64 ans";"Total";"Population";2016;707,38644
"Les Ulis";"Commune";"Annuel";"Femme";"Total";"De 15 à 24 ans";"Total";"Population";2016;1499,48582
"Massy";"Commune";"Annuel";"Femme";"Total";"De 55 à 64 ans";"Total";"Population";2016;2260,82143
"Les Ulis";"Commune";"Annuel";"Homme";"Total";"De 55 à 64 ans";"Total";"Population";2016;1210,75729
"Chilly-Mazarin";"Commune";"Annuel";"Homme";"Total";"De 25 à 54 ans";"Total";"Population";2016;4361,04301
"Linas";"Commune";"Annuel";"Homme";"Total";"De 55 à 64 ans";"Total";"Population";2016;367,83289
"Longjumeau";"Commune";"Annuel";"Femme";"Total";"De 55 à 64 ans";"Total";"Population";2016;1215,7677
"Gif-sur-Yvette";"Commune";"Annuel";"Femme";"Total";"De 25 à 54 ans";"Total";"Population";2016;3764,53528
"Wissous";"Commune";"Annuel";"Homme";"Total";"De 25 à 54 ans";"Total";"Population";2016;1708,44874
"Longjumeau";"Commune";"Annuel";"Femme";"Total";"De 15 à 24 ans";"Total";"Population";2016;1241,6343
"Gif-sur-Yvette";"Commune";"Annuel";"Femme";"Total";"De 55 à 64 ans";"Total";"Population";2016;1258,10057
